symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
F,2018-03-15 00:00:00+00:00,11.07,11.25,10.95,11.05,47477216,9.5949118599,9.7509266869,9.4909019753,9.5775768791,47477216,0.0,1.0
F,2018-03-16 00:00:00+00:00,11.15,11.22,11.06,11.12,72970122,9.664251783,9.7249242157,9.5862443695,9.6382493119,72970122,0.0,1.0
F,2018-03-19 00:00:00+00:00,11.01,11.17,10.87,11.15,54917442,9.5429069176,9.6815867638,9.4215620521,9.664251783,54917442,0.0,1.0
F,2018-03-20 00:00:00+00:00,10.99,11.13,10.97,11.05,45408806,9.5255719368,9.6469168022,9.508236956,9.5775768791,45408806,0.0,1.0
F,2018-03-21 00:00:00+00:00,11.1,11.19,10.93,11.0,38407514,9.6209143311,9.6989217446,9.4735669945,9.5342394272,38407514,0.0,1.0
F,2018-03-22 00:00:00+00:00,10.75,11.06,10.73,11.0,50907549,9.3175521675,9.5862443695,9.3002171867,9.5342394272,50907549,0.0,1.0
F,2018-03-23 00:00:00+00:00,10.56,10.81,10.51,10.79,39706214,9.1528698501,9.3695571098,9.1095323982,9.352222129,39706214,0.0,1.0
F,2018-03-26 00:00:00+00:00,10.83,10.87,10.68,10.74,52165572,9.3868920906,9.4215620521,9.2568797348,9.3088846771,52165572,0.0,1.0
F,2018-03-27 00:00:00+00:00,10.83,10.92,10.72,10.85,38263798,9.3868920906,9.4648995041,9.2915496963,9.4042270714,38263798,0.0,1.0
F,2018-03-28 00:00:00+00:00,10.86,10.95,10.73,10.83,42263662,9.4128945618,9.4909019753,9.3002171867,9.3868920906,42263662,0.0,1.0
F,2018-03-29 00:00:00+00:00,11.08,11.13,10.92,10.93,39863962,9.6035793503,9.6469168022,9.4648995041,9.4735669945,39863962,0.0,1.0
F,2018-04-02 00:00:00+00:00,10.86,11.09,10.7,11.06,43598094,9.4128945618,9.6122468407,9.2742147155,9.5862443695,43598094,0.0,1.0
F,2018-04-03 00:00:00+00:00,11.15,11.18,10.9,11.01,42523917,9.664251783,9.6902542542,9.4475645233,9.5429069176,42523917,0.0,1.0
F,2018-04-04 00:00:00+00:00,11.33,11.36,10.8,10.87,44834639,9.82026661,9.8462690812,9.3608896194,9.4215620521,44834639,0.0,1.0
F,2018-04-05 00:00:00+00:00,11.35,11.38,11.23,11.34,28755606,9.8376015908,9.8636040619,9.7335917061,9.8289341004,28755606,0.0,1.0
F,2018-04-06 00:00:00+00:00,11.18,11.35,11.07,11.28,31920686,9.6902542542,9.8376015908,9.5949118599,9.7769291581,31920686,0.0,1.0
F,2018-04-09 00:00:00+00:00,11.25,11.38,11.2,11.25,36462658,9.7509266869,9.8636040619,9.707589235,9.7509266869,36462658,0.0,1.0
F,2018-04-10 00:00:00+00:00,11.45,11.55,11.41,11.44,44005015,9.9242764947,10.0109513986,9.8896065331,9.9156090043,44005015,0.0,1.0
F,2018-04-11 00:00:00+00:00,11.43,11.49,11.3,11.38,32979038,9.9069415139,9.9589464562,9.7942641388,9.8636040619,32979038,0.0,1.0
F,2018-04-12 00:00:00+00:00,11.31,11.54,11.25,11.5,47133732,9.8029316292,10.0022839082,9.7509266869,9.9676139466,47133732,0.0,1.0
F,2018-04-13 00:00:00+00:00,11.28,11.39,11.23,11.35,34598783,9.7769291581,9.8722715523,9.7335917061,9.8376015908,34598783,0.0,1.0
F,2018-04-16 00:00:00+00:00,11.38,11.45,11.27,11.36,32803268,9.8636040619,9.9242764947,9.7682616677,9.8462690812,32803268,0.0,1.0
F,2018-04-17 00:00:00+00:00,11.38,11.45,11.3,11.43,30906803,9.8636040619,9.9242764947,9.7942641388,9.9069415139,30906803,0.0,1.0
F,2018-04-18 00:00:00+00:00,11.33,11.48,11.3,11.38,46226082,9.82026661,9.9502789658,9.7942641388,9.8636040619,46226082,0.0,1.0
F,2018-04-19 00:00:00+00:00,10.96,11.25,10.85,11.18,49154173,9.6295818215,9.8843791507,9.5329345587,9.8228763471,49154173,0.15,1.0
F,2018-04-20 00:00:00+00:00,10.82,11.03,10.78,11.01,44930027,9.5065762143,9.6910846251,9.4714317551,9.6735123955,44930027,0.0,1.0
F,2018-04-23 00:00:00+00:00,11.04,11.04,10.83,10.84,31936522,9.6998707399,9.6998707399,9.5153623291,9.5241484439,31936522,0.0,1.0
F,2018-04-24 00:00:00+00:00,10.96,11.17,10.93,11.05,39624986,9.6295818215,9.8140902323,9.6032234771,9.7086568547,39624986,0.0,1.0
F,2018-04-25 00:00:00+00:00,11.11,11.16,10.87,10.96,39985788,9.7613735435,9.8053041175,9.5505067883,9.6295818215,39985788,0.0,1.0
F,2018-04-26 00:00:00+00:00,11.43,11.53,11.29,11.42,80676755,10.0425292171,10.1303903651,9.9195236099,10.0337431023,80676755,0.0,1.0
F,2018-04-27 00:00:00+00:00,11.49,11.56,11.38,11.4,33375943,10.0952459059,10.1567487095,9.9985986431,10.0161708727,33375943,0.0,1.0
F,2018-04-30 00:00:00+00:00,11.24,11.73,11.22,11.53,66090895,9.8755930359,10.3061126611,9.8580208063,10.1303903651,66090895,0.0,1.0
F,2018-05-01 00:00:00+00:00,11.26,11.35,11.1,11.25,61430446,9.8931652655,9.9722402987,9.7525874287,9.8843791507,61430446,0.0,1.0
F,2018-05-02 00:00:00+00:00,11.21,11.27,11.12,11.26,41899467,9.8492346915,9.9019513803,9.7701596583,9.8931652655,41899467,0.0,1.0
F,2018-05-03 00:00:00+00:00,11.2,11.21,10.97,11.17,38907404,9.8404485767,9.8492346915,9.6383679363,9.8140902323,38907404,0.0,1.0
F,2018-05-04 00:00:00+00:00,11.36,11.41,11.09,11.16,32043468,9.9810264135,10.0249569875,9.7438013139,9.8053041175,32043468,0.0,1.0
F,2018-05-07 00:00:00+00:00,11.34,11.44,11.31,11.36,27510279,9.9634541839,10.0513153319,9.9370958395,9.9810264135,27510279,0.0,1.0
F,2018-05-08 00:00:00+00:00,11.27,11.37,11.24,11.32,25754109,9.9019513803,9.9898125283,9.8755930359,9.9458819543,25754109,0.0,1.0
F,2018-05-09 00:00:00+00:00,11.06,11.28,11.02,11.21,43731958,9.7174429695,9.9107374951,9.6822985103,9.8492346915,43731958,0.0,1.0
F,2018-05-10 00:00:00+00:00,11.21,11.25,11.02,11.04,32023835,9.8492346915,9.8843791507,9.6822985103,9.6998707399,32023835,0.0,1.0
F,2018-05-11 00:00:00+00:00,11.19,11.25,11.16,11.22,19837675,9.8316624619,9.8843791507,9.8053041175,9.8580208063,19837675,0.0,1.0
F,2018-05-14 00:00:00+00:00,11.18,11.29,11.17,11.23,27903121,9.8228763471,9.9195236099,9.8140902323,9.8668069211,27903121,0.0,1.0
F,2018-05-15 00:00:00+00:00,11.22,11.25,11.06,11.1,26950114,9.8580208063,9.8843791507,9.7174429695,9.7525874287,26950114,0.0,1.0
F,2018-05-16 00:00:00+00:00,11.4,11.4,11.2,11.21,28976692,10.0161708727,10.0161708727,9.8404485767,9.8492346915,28976692,0.0,1.0
F,2018-05-17 00:00:00+00:00,11.46,11.48,11.38,11.4,20741087,10.0688875615,10.0864597911,9.9985986431,10.0161708727,20741087,0.0,1.0
F,2018-05-18 00:00:00+00:00,11.33,11.47,11.3,11.44,23893731,9.9546680691,10.0776736763,9.9283097247,10.0513153319,23893731,0.0,1.0
F,2018-05-21 00:00:00+00:00,11.51,11.55,11.39,11.42,31011916,10.1128181355,10.1479625947,10.0073847579,10.0337431023,31011916,0.0,1.0
F,2018-05-22 00:00:00+00:00,11.52,11.64,11.51,11.58,22360885,10.1216042503,10.2270376279,10.1128181355,10.1743209391,22360885,0.0,1.0
F,2018-05-23 00:00:00+00:00,11.44,11.55,11.33,11.5,23595004,10.0513153319,10.1479625947,9.9546680691,10.1040320207,23595004,0.0,1.0
F,2018-05-24 00:00:00+00:00,11.62,11.65,11.44,11.45,34876334,10.2094653983,10.2358237427,10.0513153319,10.0601014467,34876334,0.0,1.0
F,2018-05-25 00:00:00+00:00,11.51,11.61,11.47,11.56,19337470,10.1128181355,10.2006792835,10.0776736763,10.1567487095,19337470,0.0,1.0
F,2018-05-29 00:00:00+00:00,11.44,11.62,11.36,11.6,31324274,10.0513153319,10.2094653983,9.9810264135,10.1918931687,31324274,0.0,1.0
F,2018-05-30 00:00:00+00:00,11.55,11.61,11.47,11.53,25554593,10.1479625947,10.2006792835,10.0776736763,10.1303903651,25554593,0.0,1.0
F,2018-05-31 00:00:00+00:00,11.55,11.74,11.36,11.65,61563249,10.1479625947,10.3148987759,9.9810264135,10.2358237427,61563249,0.0,1.0
F,2018-06-01 00:00:00+00:00,11.71,11.77,11.61,11.67,35406189,10.2885404315,10.3412571203,10.2006792835,10.2533959723,35406189,0.0,1.0
F,2018-06-04 00:00:00+00:00,11.74,11.79,11.69,11.74,25141346,10.3148987759,10.3588293499,10.2709682019,10.3148987759,25141346,0.0,1.0
F,2018-06-05 00:00:00+00:00,11.83,11.87,11.68,11.74,31036704,10.3939738091,10.4291182683,10.2621820871,10.3148987759,31036704,0.0,1.0
F,2018-06-06 00:00:00+00:00,11.97,12.0,11.82,11.87,31110458,10.5169794163,10.5433377607,10.3851876943,10.4291182683,31110458,0.0,1.0
F,2018-06-07 00:00:00+00:00,12.03,12.15,11.96,11.97,47314073,10.5696961051,10.6751294827,10.5081933015,10.5169794163,47314073,0.0,1.0
F,2018-06-08 00:00:00+00:00,12.1,12.12,12.0,12.04,28371881,10.6311989087,10.6487711383,10.5433377607,10.5784822199,28371881,0.0,1.0
F,2018-06-11 00:00:00+00:00,12.03,12.15,12.02,12.1,30398078,10.5696961051,10.6751294827,10.5609099903,10.6311989087,30398078,0.0,1.0
F,2018-06-12 00:00:00+00:00,12.11,12.15,12.03,12.07,51395448,10.6399850235,10.6751294827,10.5696961051,10.6048405643,51395448,0.0,1.0
F,2018-06-13 00:00:00+00:00,12.02,12.1,11.96,12.1,28406733,10.5609099903,10.6311989087,10.5081933015,10.6311989087,28406733,0.0,1.0
F,2018-06-14 00:00:00+00:00,11.89,12.01,11.84,12.0,34523019,10.4466904979,10.5521238755,10.4027599239,10.5433377607,34523019,0.0,1.0
F,2018-06-15 00:00:00+00:00,11.88,12.03,11.8,11.84,56326835,10.4379043831,10.5696961051,10.3676154647,10.4027599239,56326835,0.0,1.0
F,2018-06-18 00:00:00+00:00,11.99,12.04,11.81,11.82,32706527,10.5345516459,10.5784822199,10.3764015795,10.3851876943,32706527,0.0,1.0
F,2018-06-19 00:00:00+00:00,11.89,11.89,11.67,11.82,40064785,10.4466904979,10.4466904979,10.2533959723,10.3851876943,40064785,0.0,1.0
F,2018-06-20 00:00:00+00:00,11.87,12.05,11.83,11.97,31964792,10.4291182683,10.5872683347,10.3939738091,10.5169794163,31964792,0.0,1.0
F,2018-06-21 00:00:00+00:00,11.71,11.83,11.64,11.8,33316702,10.2885404315,10.3939738091,10.2270376279,10.3676154647,33316702,0.0,1.0
F,2018-06-22 00:00:00+00:00,11.65,11.87,11.62,11.75,38207303,10.2358237427,10.4291182683,10.2094653983,10.3236848907,38207303,0.0,1.0
F,2018-06-25 00:00:00+00:00,11.5,11.67,11.38,11.63,36101893,10.1040320207,10.2533959723,9.9985986431,10.2182515131,36101893,0.0,1.0
F,2018-06-26 00:00:00+00:00,11.52,11.63,11.49,11.56,36627672,10.1216042503,10.2182515131,10.0952459059,10.1567487095,36627672,0.0,1.0
F,2018-06-27 00:00:00+00:00,11.42,11.64,11.4,11.54,27240781,10.0337431023,10.2270376279,10.0161708727,10.1391764799,27240781,0.0,1.0
F,2018-06-28 00:00:00+00:00,11.28,11.4,11.15,11.37,43836444,9.9107374951,10.0161708727,9.7965180027,9.9898125283,43836444,0.0,1.0
F,2018-06-29 00:00:00+00:00,11.07,11.37,11.03,11.32,44718473,9.7262290843,9.9898125283,9.6910846251,9.9458819543,44718473,0.0,1.0
F,2018-07-02 00:00:00+00:00,11.1,11.11,10.91,11.02,37892751,9.7525874287,9.7613735435,9.5856512475,9.6822985103,37892751,0.0,1.0
F,2018-07-03 00:00:00+00:00,10.99,11.15,10.94,11.1,16544777,9.6559401659,9.7965180027,9.6120095919,9.7525874287,16544777,0.0,1.0
F,2018-07-05 00:00:00+00:00,11.05,11.14,11.02,11.1,32008544,9.7086568547,9.7877318879,9.6822985103,9.7525874287,32008544,0.0,1.0
F,2018-07-06 00:00:00+00:00,11.06,11.1,10.92,11.04,25671874,9.7174429695,9.7525874287,9.5944373623,9.6998707399,25671874,0.0,1.0
F,2018-07-09 00:00:00+00:00,11.2,11.26,11.03,11.1,23916802,9.8404485767,9.8931652655,9.6910846251,9.7525874287,23916802,0.0,1.0
F,2018-07-10 00:00:00+00:00,11.25,11.26,11.17,11.2,21231537,9.8843791507,9.8931652655,9.8140902323,9.8404485767,21231537,0.0,1.0
F,2018-07-11 00:00:00+00:00,11.07,11.17,11.05,11.15,30030119,9.7262290843,9.8140902323,9.7086568547,9.7965180027,30030119,0.0,1.0
F,2018-07-12 00:00:00+00:00,11.05,11.14,11.0,11.1,27025237,9.7086568547,9.7877318879,9.6647262807,9.7525874287,27025237,0.0,1.0
F,2018-07-13 00:00:00+00:00,10.98,11.05,10.91,11.02,36567189,9.6471540511,9.7086568547,9.5856512475,9.6822985103,36567189,0.0,1.0
F,2018-07-16 00:00:00+00:00,10.85,10.97,10.76,10.95,46156833,9.5329345587,9.6383679363,9.4538595255,9.6207957067,46156833,0.0,1.0
F,2018-07-17 00:00:00+00:00,10.86,10.9,10.8,10.8,37584265,9.5417206735,9.5768651327,9.4890039847,9.4890039847,37584265,0.0,1.0
F,2018-07-18 00:00:00+00:00,10.87,10.9,10.81,10.85,36420018,9.5505067883,9.5768651327,9.4977900995,9.5329345587,36420018,0.0,1.0
F,2018-07-19 00:00:00+00:00,10.82,10.9,10.77,10.89,40308773,9.5065762143,9.5768651327,9.4626456403,9.5680790179,40308773,0.0,1.0
F,2018-07-20 00:00:00+00:00,10.56,10.72,10.51,10.68,41673254,9.4099289514,9.5525036325,9.3653743636,9.5168599623,41673254,0.15,1.0
F,2018-07-23 00:00:00+00:00,10.47,10.57,10.42,10.56,34941983,9.3297306933,9.418839869,9.2851761055,9.4099289514,34941983,0.0,1.0
F,2018-07-24 00:00:00+00:00,10.57,10.74,10.5,10.51,47302950,9.418839869,9.5703254677,9.356463446,9.3653743636,47302950,0.0,1.0
F,2018-07-25 00:00:00+00:00,10.52,10.57,10.12,10.32,92610535,9.3742852812,9.418839869,9.0178485785,9.1960669298,92610535,0.0,1.0
F,2018-07-26 00:00:00+00:00,9.89,10.16,9.84,10.14,103893039,8.8128974744,9.0534922487,8.7683428866,9.0356704136,103893039,0.0,1.0
F,2018-07-27 00:00:00+00:00,9.93,10.05,9.91,9.96,46178701,8.8485411447,8.9554721555,8.8307193096,8.8752738974,46178701,0.0,1.0
F,2018-07-30 00:00:00+00:00,10.07,10.1,9.93,9.96,35877009,8.9732939906,9.0000267433,8.8485411447,8.8752738974,35877009,0.0,1.0
F,2018-07-31 00:00:00+00:00,10.04,10.11,10.0,10.11,38026871,8.9465612379,9.0089376609,8.9109175677,9.0089376609,38026871,0.0,1.0
F,2018-08-01 00:00:00+00:00,9.9,10.08,9.82,10.06,44126692,8.821808392,8.9822049082,8.7505210514,8.9643830731,44126692,0.0,1.0
F,2018-08-02 00:00:00+00:00,9.92,9.98,9.84,9.9,40318865,8.8396302271,8.8930957325,8.7683428866,8.821808392,40318865,0.0,1.0
F,2018-08-03 00:00:00+00:00,10.04,10.06,9.93,9.93,25925122,8.9465612379,8.9643830731,8.8485411447,8.8485411447,25925122,0.0,1.0
F,2018-08-06 00:00:00+00:00,10.03,10.05,9.97,10.0,22247882,8.9376503204,8.9554721555,8.884184815,8.9109175677,22247882,0.0,1.0
F,2018-08-07 00:00:00+00:00,10.08,10.1,10.02,10.04,27961231,8.9822049082,9.0000267433,8.9287394028,8.9465612379,27961231,0.0,1.0
F,2018-08-08 00:00:00+00:00,10.05,10.1,10.04,10.05,22601602,8.9554721555,9.0000267433,8.9465612379,8.9554721555,22601602,0.0,1.0
F,2018-08-09 00:00:00+00:00,9.91,10.07,9.9,10.06,35682617,8.8307193096,8.9732939906,8.821808392,8.9643830731,35682617,0.0,1.0
F,2018-08-10 00:00:00+00:00,9.74,9.91,9.72,9.91,39180474,8.6792337109,8.8307193096,8.6614118758,8.8307193096,39180474,0.0,1.0
F,2018-08-13 00:00:00+00:00,9.46,9.75,9.42,9.74,66586182,8.429728019,8.6881446285,8.3940843487,8.6792337109,66586182,0.0,1.0
F,2018-08-14 00:00:00+00:00,9.5,9.62,9.45,9.51,37657351,8.4653716893,8.5723027001,8.4208171014,8.4742826068,37657351,0.0,1.0
F,2018-08-15 00:00:00+00:00,9.45,9.5,9.35,9.46,36298597,8.4208171014,8.4653716893,8.3317079258,8.429728019,36298597,0.0,1.0
F,2018-08-16 00:00:00+00:00,9.51,9.6,9.49,9.5,28857667,8.4742826068,8.554480865,8.4564607717,8.4653716893,28857667,0.0,1.0
F,2018-08-17 00:00:00+00:00,9.55,9.6,9.46,9.53,32742936,8.5099262771,8.554480865,8.429728019,8.492104442,32742936,0.0,1.0
F,2018-08-20 00:00:00+00:00,9.72,9.74,9.56,9.56,25252486,8.6614118758,8.6792337109,8.5188371947,8.5188371947,25252486,0.0,1.0
F,2018-08-21 00:00:00+00:00,9.86,9.9,9.69,9.77,46413897,8.7861647217,8.821808392,8.6346791231,8.7059664636,46413897,0.0,1.0
F,2018-08-22 00:00:00+00:00,9.69,9.82,9.68,9.79,30803675,8.6346791231,8.7505210514,8.6257682055,8.7237882987,30803675,0.0,1.0
F,2018-08-23 00:00:00+00:00,9.63,9.69,9.58,9.67,31511844,8.5812136177,8.6346791231,8.5366590298,8.6168572879,31511844,0.0,1.0
F,2018-08-24 00:00:00+00:00,9.68,9.7,9.61,9.65,18380040,8.6257682055,8.6435900406,8.5633917825,8.5990354528,18380040,0.0,1.0
F,2018-08-27 00:00:00+00:00,9.99,10.04,9.73,9.75,49769258,8.9020066501,8.9465612379,8.6703227933,8.6881446285,49769258,0.0,1.0
F,2018-08-28 00:00:00+00:00,10.01,10.09,9.95,10.08,33845494,8.9198284852,8.9911158258,8.8663629798,8.9822049082,33845494,0.0,1.0
F,2018-08-29 00:00:00+00:00,9.97,10.02,9.9,10.01,37336431,8.884184815,8.9287394028,8.821808392,8.9198284852,37336431,0.0,1.0
F,2018-08-30 00:00:00+00:00,9.7,9.91,9.67,9.87,48539347,8.6435900406,8.8307193096,8.6168572879,8.7950756393,48539347,0.0,1.0
F,2018-08-31 00:00:00+00:00,9.48,9.68,9.4,9.64,76424884,8.4475498541,8.6257682055,8.3762625136,8.5901245352,76424884,0.0,1.0
F,2018-09-04 00:00:00+00:00,9.47,9.58,9.36,9.53,54111109,8.4386389366,8.5366590298,8.3406188433,8.492104442,54111109,0.0,1.0
F,2018-09-05 00:00:00+00:00,9.49,9.55,9.32,9.47,44561879,8.4564607717,8.5099262771,8.3049751731,8.4386389366,44561879,0.0,1.0
F,2018-09-06 00:00:00+00:00,9.43,9.55,9.4,9.48,29519107,8.4029952663,8.5099262771,8.3762625136,8.4475498541,29519107,0.0,1.0
F,2018-09-07 00:00:00+00:00,9.27,9.49,9.25,9.41,51229915,8.2604205852,8.4564607717,8.2425987501,8.3851734312,51229915,0.0,1.0
F,2018-09-10 00:00:00+00:00,9.38,9.49,9.3,9.31,30419066,8.3584406785,8.4564607717,8.2871533379,8.2960642555,30419066,0.0,1.0
F,2018-09-11 00:00:00+00:00,9.31,9.36,9.22,9.35,27158381,8.2960642555,8.3406188433,8.2158659974,8.3317079258,27158381,0.0,1.0
F,2018-09-12 00:00:00+00:00,9.34,9.42,9.28,9.31,25450013,8.3227970082,8.3940843487,8.2693315028,8.2960642555,25450013,0.0,1.0
F,2018-09-13 00:00:00+00:00,9.37,9.41,9.31,9.38,29315671,8.3495297609,8.3851734312,8.2960642555,8.3584406785,29315671,0.0,1.0
F,2018-09-14 00:00:00+00:00,9.45,9.48,9.36,9.38,30013336,8.4208171014,8.4475498541,8.3406188433,8.3584406785,30013336,0.0,1.0
F,2018-09-17 00:00:00+00:00,9.55,9.6,9.43,9.44,29544428,8.5099262771,8.554480865,8.4029952663,8.4119061839,29544428,0.0,1.0
F,2018-09-18 00:00:00+00:00,9.58,9.61,9.48,9.54,57055398,8.5366590298,8.5633917825,8.4475498541,8.5010153595,57055398,0.0,1.0
F,2018-09-19 00:00:00+00:00,9.78,9.83,9.61,9.61,40111485,8.7148773812,8.759431969,8.5633917825,8.5633917825,40111485,0.0,1.0
F,2018-09-20 00:00:00+00:00,9.81,9.93,9.71,9.83,46314358,8.7416101339,8.8485411447,8.6525009582,8.759431969,46314358,0.0,1.0
F,2018-09-21 00:00:00+00:00,9.85,9.94,9.78,9.84,74488637,8.7772538041,8.8574520623,8.7148773812,8.7683428866,74488637,0.0,1.0
F,2018-09-24 00:00:00+00:00,9.59,9.85,9.52,9.78,43170827,8.5455699474,8.7772538041,8.4831935244,8.7148773812,43170827,0.0,1.0
F,2018-09-25 00:00:00+00:00,9.39,9.56,9.37,9.53,44406116,8.367351596,8.5188371947,8.3495297609,8.492104442,44406116,0.0,1.0
F,2018-09-26 00:00:00+00:00,9.27,9.41,9.27,9.38,58597487,8.2604205852,8.3851734312,8.2604205852,8.3584406785,58597487,0.0,1.0
F,2018-09-27 00:00:00+00:00,9.23,9.33,9.2,9.3,57272192,8.2247769149,8.3138860906,8.1980441622,8.2871533379,57272192,0.0,1.0
F,2018-09-28 00:00:00+00:00,9.25,9.28,9.09,9.22,30987233,8.2425987501,8.2693315028,8.100024069,8.2158659974,30987233,0.0,1.0
F,2018-10-01 00:00:00+00:00,9.32,9.44,9.3,9.43,44864717,8.3049751731,8.4119061839,8.2871533379,8.4029952663,44864717,0.0,1.0
F,2018-10-02 00:00:00+00:00,9.2,9.34,9.18,9.27,41806359,8.1980441622,8.3227970082,8.1802223271,8.2604205852,41806359,0.0,1.0
F,2018-10-03 00:00:00+00:00,9.13,9.31,9.13,9.27,47023058,8.1356677393,8.2960642555,8.1356677393,8.2604205852,47023058,0.0,1.0
F,2018-10-04 00:00:00+00:00,9.15,9.22,9.09,9.13,38889619,8.1534895744,8.2158659974,8.100024069,8.1356677393,38889619,0.0,1.0
F,2018-10-05 00:00:00+00:00,9.12,9.22,9.1,9.15,36952234,8.1267568217,8.2158659974,8.1089349866,8.1534895744,36952234,0.0,1.0
F,2018-10-08 00:00:00+00:00,9.26,9.28,9.09,9.1,43657683,8.2515096677,8.2693315028,8.100024069,8.1089349866,43657683,0.0,1.0
F,2018-10-09 00:00:00+00:00,8.95,9.31,8.95,9.23,58356912,7.9752712231,8.2960642555,7.9752712231,8.2247769149,58356912,0.0,1.0
F,2018-10-10 00:00:00+00:00,8.82,8.98,8.81,8.95,54104073,7.8594292947,8.0020039758,7.8505183771,7.9752712231,54104073,0.0,1.0
F,2018-10-11 00:00:00+00:00,8.81,8.99,8.76,8.82,66170847,7.8505183771,8.0109148933,7.8059637893,7.8594292947,66170847,0.0,1.0
F,2018-10-12 00:00:00+00:00,8.64,8.95,8.55,8.95,59308503,7.6990327785,7.9752712231,7.6188345203,7.9752712231,59308503,0.0,1.0
F,2018-10-15 00:00:00+00:00,8.81,8.85,8.66,8.67,40183227,7.8505183771,7.8861620474,7.7168546136,7.7257655312,40183227,0.0,1.0
F,2018-10-16 00:00:00+00:00,8.8,8.89,8.73,8.87,36771962,7.8416074595,7.9218057176,7.7792310366,7.9039838825,36771962,0.0,1.0
F,2018-10-17 00:00:00+00:00,8.76,8.86,8.64,8.8,48795137,7.8059637893,7.8950729649,7.6990327785,7.8416074595,48795137,0.0,1.0
F,2018-10-18 00:00:00+00:00,8.51,8.76,8.5,8.74,59669220,7.5831908501,7.8059637893,7.5742799325,7.7881419541,59669220,0.0,1.0
F,2018-10-19 00:00:00+00:00,8.5,8.53,8.19,8.32,59831126,7.5742799325,7.6010126852,7.2980414879,7.4138834163,59831126,0.0,1.0
F,2018-10-22 00:00:00+00:00,8.41,8.45,8.27,8.38,39803505,7.6277454379,7.6640248455,7.5007675115,7.6005358823,39803505,0.15,1.0
F,2018-10-23 00:00:00+00:00,8.59,8.64,8.23,8.3,55443298,7.7910027719,7.8363520313,7.4644881039,7.5279770671,55443298,0.0,1.0
F,2018-10-24 00:00:00+00:00,8.18,8.6,8.17,8.5,58895107,7.4191388445,7.8000726238,7.4100689926,7.7093741049,58895107,0.0,1.0
F,2018-10-25 00:00:00+00:00,8.99,9.0,8.46,8.52,90399170,8.1537968474,8.1628666993,7.6730946974,7.7275138087,90399170,0.0,1.0
F,2018-10-26 00:00:00+00:00,8.98,9.06,8.86,8.96,100639822,8.1447269955,8.2172858106,8.0358887729,8.1265872918,100639822,0.0,1.0
F,2018-10-29 00:00:00+00:00,9.28,9.59,9.17,9.36,92275144,8.4168225522,8.6979879607,8.3170541814,8.4893813673,92275144,0.0,1.0
F,2018-10-30 00:00:00+00:00,9.46,9.56,9.27,9.31,58061997,8.5800798862,8.6707784051,8.4077527003,8.4440321078,58061997,0.0,1.0
F,2018-10-31 00:00:00+00:00,9.55,9.67,9.43,9.62,68507097,8.6617085532,8.7705467758,8.5528703305,8.7251975164,68507097,0.0,1.0
F,2018-11-01 00:00:00+00:00,9.29,9.55,9.26,9.54,59794356,8.4258924041,8.6617085532,8.3986828484,8.6526387013,59794356,0.0,1.0
F,2018-11-02 00:00:00+00:00,9.38,9.45,9.26,9.36,48499166,8.5075210711,8.5710100343,8.3986828484,8.4893813673,48499166,0.0,1.0
F,2018-11-05 00:00:00+00:00,9.53,9.57,9.35,9.38,41274267,8.6435688494,8.6798482569,8.4803115154,8.5075210711,41274267,0.0,1.0
F,2018-11-06 00:00:00+00:00,9.54,9.57,9.41,9.46,40928647,8.6526387013,8.6798482569,8.5347306267,8.5800798862,40928647,0.0,1.0
F,2018-11-07 00:00:00+00:00,9.6,9.6,9.45,9.6,37347419,8.7070578126,8.7070578126,8.5710100343,8.7070578126,37347419,0.0,1.0
F,2018-11-08 00:00:00+00:00,9.46,9.65,9.44,9.58,55810120,8.5800798862,8.752407072,8.5619401824,8.6889181088,55810120,0.0,1.0
F,2018-11-09 00:00:00+00:00,9.38,9.8,9.27,9.38,52203593,8.5075210711,8.8884548504,8.4077527003,8.5075210711,52203593,0.0,1.0
F,2018-11-12 00:00:00+00:00,9.49,9.58,9.37,9.38,36317186,8.6072894418,8.6889181088,8.4984512192,8.5075210711,36317186,0.0,1.0
F,2018-11-13 00:00:00+00:00,9.54,9.67,9.47,9.53,33097995,8.6526387013,8.7705467758,8.5891497381,8.6435688494,33097995,0.0,1.0
F,2018-11-14 00:00:00+00:00,9.54,9.67,9.43,9.63,46677594,8.6526387013,8.7705467758,8.5528703305,8.7342673683,46677594,0.0,1.0
F,2018-11-15 00:00:00+00:00,9.31,9.53,9.12,9.5,57170119,8.4440321078,8.6435688494,8.271704922,8.6163592937,57170119,0.0,1.0
F,2018-11-16 00:00:00+00:00,9.05,9.31,8.98,9.28,54582518,8.2082159588,8.4440321078,8.1447269955,8.4168225522,54582518,0.0,1.0
F,2018-11-19 00:00:00+00:00,9.25,9.36,8.96,9.02,56292462,8.3896129965,8.4893813673,8.1265872918,8.1810064031,56292462,0.0,1.0
F,2018-11-20 00:00:00+00:00,9.06,9.22,9.01,9.1,35160306,8.2172858106,8.3624034409,8.1719365512,8.2535652182,35160306,0.0,1.0
F,2018-11-21 00:00:00+00:00,9.11,9.2,8.98,9.05,25882740,8.2626350701,8.3442637371,8.1447269955,8.2082159588,25882740,0.0,1.0
