symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
TSLA,2017-09-07 00:00:00+00:00,350.61,352.48,343.45,345.98,4219997,70.122,70.496,68.69,69.196,21099985,0.0,1.0
TSLA,2017-09-08 00:00:00+00:00,343.4,349.78,342.3,348.99,3263500,68.68,69.956,68.46,69.798,16317500,0.0,1.0
TSLA,2017-09-11 00:00:00+00:00,363.69,363.71,350.0,351.35,7667100,72.738,72.742,70.0,70.27,38335500,0.0,1.0
TSLA,2017-09-12 00:00:00+00:00,362.75,368.76,360.4,364.49,5929289,72.55,73.752,72.08,72.898,29646445,0.0,1.0
TSLA,2017-09-13 00:00:00+00:00,366.23,368.07,359.59,363.82,4161382,73.246,73.614,71.918,72.764,20806910,0.0,1.0
TSLA,2017-09-14 00:00:00+00:00,377.64,377.96,362.63,364.33,7141663,75.528,75.592,72.526,72.866,35708315,0.0,1.0
TSLA,2017-09-15 00:00:00+00:00,379.81,380.0,372.7,374.51,5420500,75.962,76.0,74.54,74.902,27102500,0.0,1.0
TSLA,2017-09-18 00:00:00+00:00,385.0,389.61,377.68,380.25,7149295,77.0,77.922,75.536,76.05,35746475,0.0,1.0
TSLA,2017-09-19 00:00:00+00:00,375.1,382.39,373.57,380.0,6256035,75.02,76.478,74.714,76.0,31280175,0.0,1.0
TSLA,2017-09-20 00:00:00+00:00,373.91,378.249,371.07,373.0,4892872,74.782,75.6498,74.214,74.6,24464360,0.0,1.0
TSLA,2017-09-21 00:00:00+00:00,366.48,376.83,364.51,374.9,4605428,73.296,75.366,72.902,74.98,23027140,0.0,1.0
TSLA,2017-09-22 00:00:00+00:00,351.09,369.8999,350.88,366.49,8105653,70.218,73.97998,70.176,73.298,40528265,0.0,1.0
TSLA,2017-09-25 00:00:00+00:00,344.99,357.469,342.88,353.15,7542161,68.998,71.4938,68.576,70.63,37710805,0.0,1.0
TSLA,2017-09-26 00:00:00+00:00,345.25,351.24,340.9,350.93,7126550,69.05,70.248,68.18,70.186,35632750,0.0,1.0
TSLA,2017-09-27 00:00:00+00:00,340.97,351.489,340.5,349.9,6010631,68.194,70.2978,68.1,69.98,30053155,0.0,1.0
TSLA,2017-09-28 00:00:00+00:00,339.6,342.75,335.4,339.88,5279310,67.92,68.55,67.08,67.976,26396550,0.0,1.0
TSLA,2017-09-29 00:00:00+00:00,341.1,344.68,338.601,341.86,5062297,68.22,68.936,67.7202,68.372,25311485,0.0,1.0
TSLA,2017-10-02 00:00:00+00:00,341.53,343.7,335.51,342.52,4901453,68.306,68.74,67.102,68.504,24507265,0.0,1.0
TSLA,2017-10-03 00:00:00+00:00,348.14,348.55,331.28,335.9,9981885,69.628,69.71,66.256,67.18,49909425,0.0,1.0
TSLA,2017-10-04 00:00:00+00:00,355.01,358.62,349.6,351.25,8120353,71.002,71.724,69.92,70.25,40601765,0.0,1.0
TSLA,2017-10-05 00:00:00+00:00,355.33,357.435,351.35,356.0,4102286,71.066,71.487,70.27,71.2,20511430,0.0,1.0
TSLA,2017-10-06 00:00:00+00:00,356.88,360.0992,352.25,353.1,4171789,71.376,72.01984,70.45,70.62,20858945,0.0,1.0
TSLA,2017-10-09 00:00:00+00:00,342.94,351.75,342.67,349.65,7406324,68.588,70.35,68.534,69.93,37031620,0.0,1.0
TSLA,2017-10-10 00:00:00+00:00,355.59,355.63,345.5305,346.8,6914972,71.118,71.126,69.1061,69.36,34574860,0.0,1.0
TSLA,2017-10-11 00:00:00+00:00,354.6,357.6,351.15,353.89,4476769,70.92,71.52,70.23,70.778,22383845,0.0,1.0
