symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
HPQ,2017-09-13 00:00:00+00:00,19.28,19.37,19.1,19.37,7952250,16.7579173822,16.836144175,16.6014637967,16.836144175,7952250,0.0,1.0
HPQ,2017-09-14 00:00:00+00:00,19.46,19.49,19.12,19.2,9650099,16.9143709677,16.9404465653,16.6188475284,16.6883824553,9650099,0.0,1.0
HPQ,2017-09-15 00:00:00+00:00,19.47,19.55,19.32,19.45,12716778,16.9230628336,16.9925977605,16.7926848457,16.9056791019,12716778,0.0,1.0
HPQ,2017-09-18 00:00:00+00:00,19.59,19.71,19.43,19.52,6414493,17.027365224,17.1316676143,16.8882953702,16.9665221629,6414493,0.0,1.0
HPQ,2017-09-19 00:00:00+00:00,19.49,19.62,19.35,19.61,5116427,16.9404465653,17.0534408215,16.8187604433,17.0447489557,5116427,0.0,1.0
HPQ,2017-09-20 00:00:00+00:00,19.6,19.6,19.42,19.48,6946240,17.0360570898,17.0360570898,16.8796035043,16.9317546995,6946240,0.0,1.0
HPQ,2017-09-21 00:00:00+00:00,19.77,19.78,19.536,19.55,7538125,17.1838188095,17.1925106753,16.9804291483,16.9925977605,7538125,0.0,1.0
HPQ,2017-09-22 00:00:00+00:00,19.94,19.95,19.65,19.68,6760717,17.3315805291,17.340272395,17.0795164191,17.1055920167,6760717,0.0,1.0
HPQ,2017-09-25 00:00:00+00:00,19.85,19.97,19.6833,19.84,9270989,17.2533537364,17.3576561267,17.1084603324,17.2446618705,9270989,0.0,1.0
HPQ,2017-09-26 00:00:00+00:00,19.88,20.125,19.77,19.77,16559199,17.279429334,17.4923800476,17.1838188095,17.1838188095,16559199,0.0,1.0
HPQ,2017-09-27 00:00:00+00:00,19.87,20.025,19.76,19.89,10924622,17.2707374681,17.405461389,17.1751269436,17.2881211998,10924622,0.0,1.0
HPQ,2017-09-28 00:00:00+00:00,19.97,20.04,19.87,19.87,8094906,17.3576561267,17.4184991877,17.2707374681,17.2707374681,8094906,0.0,1.0
HPQ,2017-09-29 00:00:00+00:00,19.96,20.11,19.94,20.0,6685955,17.3489642609,17.4793422488,17.3315805291,17.3837317243,6685955,0.0,1.0
HPQ,2017-10-02 00:00:00+00:00,20.12,20.23,19.94,19.94,8295679,17.4880341146,17.5836446391,17.3315805291,17.3315805291,8295679,0.0,1.0
